The United States of America,  Population size (1-year)     Last modified: 18-Dec-2015, MPv5 (May07)

Year     Age      Female         Male        Total
1939       6    1048598.30   1079573.32   2128171.62
1939       7    1082425.86   1115775.83   2198201.69
1939       8    1104574.27   1139371.39   2243945.66
1939       9    1119360.60   1154888.34   2274248.94
1939      10    1141319.87   1180658.64   2321978.51
1939      11    1167447.50   1204782.53   2372230.03
1939      12    1186540.98   1219389.72   2405930.70
1939      13    1203549.58   1230751.45   2434301.03
1939      14    1221114.07   1242098.49   2463212.56
1939      15    1233166.12   1248342.39   2481508.51
1939      16    1240797.68   1248654.66   2489452.34
1939      17    1234679.78   1234110.19   2468789.97
1939      18    1219314.79   1208795.20   2428109.99
1939      19    1202079.76   1181188.27   2383268.03
1939      20    1185103.74   1154959.70   2340063.44
1939      21    1172176.62   1135884.48   2308061.10
1939      22    1164735.25   1126165.44   2290900.69
1939      23    1159187.67   1120642.56   2279830.23
1939      24    1152576.94   1114638.18   2267215.12
1939      25    1143992.00   1107124.72   2251116.72
1939      26    1131415.65   1096188.65   2227604.30
1939      27    1114160.33   1081013.90   2195174.23
1939      28    1094394.20   1063798.53   2158192.73
1939      29    1074019.08   1046625.54   2120644.62
1939      30    1053792.13   1029903.49   2083695.62
1939      31    1035402.81   1014362.98   2049765.79
1939      32    1019672.02   1000439.79   2020111.81
1939      33    1005349.32    987435.38   1992784.70
1939      34     991116.16    974674.35   1965790.51
1939      35     976482.30    961916.96   1938399.26
1939      36     960342.55    948540.72   1908883.27
1939      37     942329.89    934394.67   1876724.56
1939      38     923334.10    919928.13   1843262.23
1939      39     903911.00    904829.50   1808740.50
1939      40     885578.88    891572.56   1777151.44
1939      41     871260.67    882079.62   1753340.29
1939      42     861508.92    877197.64   1738706.56
1939      43     853636.55    874114.71   1727751.26
1939      44     845675.26    870755.08   1716430.34
1939      45     835837.42    865397.37   1701234.79
1939      46     821058.59    855382.22   1676440.81
1939      47     800566.40    839934.61   1640501.01
1939      48     777221.96    821517.43   1598739.39
1939      49     753420.50    802320.58   1555741.08
1939      50     729296.95    781858.42   1511155.37
1939      51     704326.05    758390.45   1462716.50
1939      52     678456.36    731462.59   1409918.95
1939      53     651836.41    702264.19   1354100.60
1939      54     624682.21    671996.64   1296678.85
1939      55     598025.61    641820.80   1239846.41
1939      56     573963.89    613894.00   1187857.89
1939      57     553250.07    589099.86   1142349.93
1939      58     534368.51    565898.62   1100267.13
1939      59     515705.96    542628.44   1058334.40
1939      60     497026.74    519285.99   1016312.73
1939      61     478339.16    496329.80    974668.96
1939      62     459553.63    473868.90    933422.53
1939      63     440822.32    451841.96    892664.28
1939      64     422412.71    430203.90    852616.61
1939      65     403816.95    408634.53    812451.48
1939      66     383601.13    386134.21    769735.34
1939      67     361226.78    362276.69    723503.47
1939      68     337731.55    337781.58    675513.13
1939      69     314264.42    313587.54    627851.96
1939      70     291064.16    289712.04    580776.20
1939      71     268449.17    266017.36    534466.53
1939      72     246726.59    242657.31    489383.90
1939      73     225721.48    219820.90    445542.38
1939      74     205042.67    197444.21    402486.88
1939      75     184367.51    175069.65    359437.16
1939      76     168836.05    158367.82    327203.87
1939      77     154259.90    142745.69    297005.59
1939      78     139097.34    127111.47    266208.81
1939      79     123083.31    111247.94    234331.25
1939      80     112278.54     97541.26    209819.80
1939      81      96935.27     82928.90    179864.17
1939      82      82413.21     69259.21    151672.42
1939      83      68739.48     56790.81    125530.29
1939      84      56406.83     45665.43    102072.26
1939      85      45754.70     36174.39     81929.09
1939      86      36822.16     28356.14     65178.30
1939      87      29407.32     22056.27     51463.59
1939      88      23354.88     17051.41     40406.29
1939      89      18286.61     12963.79     31250.40
1939      90      14044.27      9689.07     23733.34
1939      91      10653.89      7130.39     17784.28
1939      92       7943.68      5184.86     13128.54
1939      93       5872.41      3754.33      9626.74
1939      94       4332.33      2707.02      7039.35
1939      95       3146.37      1937.99      5084.36
1939      96       2278.13      1383.57      3661.70
1939      97       1676.62       988.29      2664.91
1939      98       1226.68       713.29      1939.97
1939      99        890.04       521.50      1411.54
1939     100        620.97       354.82       975.79
1939     101        420.79       229.34       650.13
1939     102        266.52       141.27       407.79
1939     103        173.08        89.80       262.88
1939     104        112.83        60.27       173.10
1939     105         75.88        38.76       114.64
1939     106         47.04        23.10        70.14
1939     107         29.11        15.30        44.41
1939     108         16.77         9.10        25.87
1939     109         10.11         4.10        14.21
1939     110        12.67         3.85        16.52
1940       0     998165.28   1034937.60   2033102.88
1940       1    1003378.38   1038186.93   2041565.31
1940       2    1068734.73   1098926.16   2167660.89
1940       3    1053593.20   1083647.11   2137240.31
1940       4    1044373.58   1074761.15   2119134.73
1940       5    1027329.77   1058024.88   2085354.65
1940       6    1032436.26   1062360.85   2094797.11
1940       7    1053133.84   1083901.78   2137035.62
1940       8    1076862.92   1109746.06   2186608.98
1940       9    1092285.77   1125382.87   2217668.64
1940      10    1116908.27   1151256.80   2268165.07
1940      11    1143688.91   1180167.55   2323856.46
1940      12    1169552.50   1203440.11   2372992.61
1940      13    1188773.93   1218785.76   2407559.69
1940      14    1206121.84   1231361.08   2437482.92
1940      15    1221671.93   1241231.16   2462903.09
1940      16    1234340.65   1248352.03   2482692.68
1940      17    1240095.61   1247233.79   2487329.40
1940      18    1232406.60   1226732.90   2459139.50
1940      19    1217975.81   1200035.47   2418011.28
1940      20    1201283.59   1172931.97   2374215.56
1940      21    1184718.22   1147346.45   2332064.67
1940      22    1171939.47   1128906.13   2300845.60
1940      23    1164414.15   1119790.64   2284204.79
1940      24    1158691.81   1114842.76   2273534.57
1940      25    1152627.16   1109799.25   2262426.41
1940      26    1143525.03   1102669.96   2246194.99
1940      27    1130180.06   1091791.60   2221971.66
1940      28    1111903.26   1076711.38   2188614.64
1940      29    1090970.35   1059579.49   2150549.84
1940      30    1068871.67   1041650.81   2110522.48
1940      31    1047871.34   1024832.89   2072704.23
1940      32    1029442.24   1009622.25   2039064.49
1940      33    1014416.02    996264.01   2010680.03
1940      34    1001070.62    983840.90   1984911.52
1940      35     988569.82    972525.48   1961095.30
1940      36     974590.49    960256.59   1934847.08
1940      37     958776.67    947171.66   1905948.33
1940      38     940763.65    933079.11   1873842.76
1940      39     921676.17    918233.59   1839909.76
1940      40     901843.67    904065.62   1805909.29
1940      41     883469.25    890238.82   1773708.07
1940      42     868537.31    879934.81   1748472.12
1940      43     857556.67    873622.99   1731179.66
1940      44     848116.41    868794.91   1716911.32
1940      45     837983.95    863070.12   1701054.07
1940      46     826632.20    856070.24   1682702.44
1940      47     811228.33    845282.98   1656511.31
1940      48     791131.65    830088.01   1621219.66
1940      49     768654.24    812381.16   1581035.40
1940      50     745152.51    792916.90   1538069.41
1940      51     721707.58    772852.19   1494559.77
1940      52     696767.81    749068.66   1445836.47
1940      53     670223.97    721042.76   1391266.73
1940      54     642683.10    690438.39   1333121.49
1940      55     615093.64    659064.94   1274158.58
1940      56     587736.82    627766.50   1215503.32
1940      57     563259.34    599037.86   1162297.20
1940      58     542338.32    573768.95   1116107.27
1940      59     523232.16    550200.31   1073432.47
1940      60     505075.81    527617.83   1032693.64
1940      61     486216.92    504027.28    990244.20
1940      62     467621.97    481135.00    948756.97
1940      63     449344.53    459106.95    908451.48
1940      64     431400.41    437700.64    869101.05
1940      65     413676.07    416651.44    830327.51
1940      66     395637.35    395606.75    791244.10
1940      67     375405.06    373209.76    748614.82
1940      68     352364.03    349046.28    701410.31
1940      69     327882.88    324102.76    651985.64
1940      70     302624.01    298690.05    601314.06
1940      71     278628.21    274530.46    553158.67
